id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3828680,2,2016-02-14 07:30:11,2016-02-14 07:35:55,1,-73.95232391357422,40.7867546081543,-73.93907928466798,40.804683685302734,N,344
id0729255,2,2016-02-18 08:08:41,2016-02-18 08:22:06,6,-74.00386047363281,40.72544097900391,-74.00440216064453,40.707801818847656,N,805
id3357983,2,2016-02-06 13:58:43,2016-02-06 14:28:41,3,-73.99497985839844,40.72758102416992,-73.94296264648438,40.796977996826165,N,1798
id1599575,1,2016-05-29 14:45:15,2016-05-29 14:59:26,1,-73.97954559326173,40.78470230102539,-73.9501724243164,40.7947654724121,N,851
id0253977,1,2016-04-26 19:47:40,2016-04-26 20:11:53,1,-73.9781723022461,40.76423263549805,-73.94847106933594,40.797847747802734,N,1453
id1009005,2,2016-04-06 07:31:20,2016-04-06 07:34:27,1,-74.0008316040039,40.74195861816406,-73.99492645263672,40.7501106262207,N,187
id2349147,2,2016-04-12 11:18:55,2016-04-12 11:29:30,1,-73.9749755859375,40.756244659423835,-73.9764633178711,40.760986328125,N,635
id0716527,1,2016-06-04 04:46:18,2016-06-04 05:09:25,1,-73.97640991210938,40.78063583374024,-73.87071990966798,40.77396011352539,N,1387
id3418386,2,2016-02-05 20:30:39,2016-02-05 20:32:52,1,-73.9869384765625,40.72243118286133,-73.9786605834961,40.720951080322266,N,133
id2747969,1,2016-04-11 11:36:27,2016-04-11 11:45:14,1,-73.99127197265625,40.74969100952149,-74.00599670410156,40.727142333984375,N,527
id1544873,1,2016-04-04 22:01:24,2016-04-04 22:24:07,1,-73.9869842529297,40.75537109375,-73.82513427734375,40.8426170349121,N,1363
id1531661,1,2016-02-05 18:43:38,2016-02-05 18:53:45,1,-74.00455474853516,40.74185562133789,-74.01506805419923,40.711322784423835,N,607
id0763030,2,2016-04-25 18:04:25,2016-04-25 18:07:58,1,-73.95696258544923,40.76598358154297,-73.95906829833984,40.7700424194336,N,213
id0375839,2,2016-03-03 00:49:15,2016-03-03 00:55:23,6,-73.97798156738281,40.7252082824707,-73.99884796142578,40.73834991455078,N,368
id3347430,2,2016-03-07 09:19:22,2016-03-07 09:26:08,2,-73.98103332519531,40.764026641845696,-73.98589324951173,40.75652313232422,N,406
id3108485,1,2016-06-05 18:33:07,2016-06-05 18:41:10,1,-73.95765686035155,40.78523635864258,-73.95845794677734,40.77280044555664,N,483
id0818485,2,2016-02-16 21:42:58,2016-02-16 21:53:55,3,-74.00279998779298,40.73097610473633,-73.97225189208984,40.74732971191406,N,657
id3896415,1,2016-03-17 08:26:25,2016-03-17 08:33:27,3,-74.00872802734375,40.71911239624024,-74.0023422241211,40.72920989990234,N,422
id0517237,2,2016-03-10 14:52:57,2016-03-10 15:12:21,2,-73.97151947021484,40.75079727172852,-73.95421600341797,40.76637649536133,N,1164
id0070642,2,2016-05-28 06:37:42,2016-05-28 06:46:07,1,-73.95363616943358,40.77424240112305,-73.96363067626953,40.774410247802734,N,505
id1566321,1,2016-02-16 09:18:37,2016-02-16 09:37:26,1,-73.9803009033203,40.73939514160156,-73.97812652587889,40.76312255859375,N,1129
id3863673,1,2016-01-11 07:58:53,2016-01-11 08:14:10,1,-74.00497436523438,40.72217178344727,-73.97655487060547,40.7657585144043,N,917
id3834715,2,2016-04-09 16:50:27,2016-04-09 17:03:09,1,-73.99195861816406,40.75698852539063,-73.98198699951173,40.76221084594727,N,762
id1288139,1,2016-05-17 12:24:41,2016-05-17 12:47:54,1,-74.00821685791014,40.712032318115234,-73.96562957763672,40.67847442626953,N,1393
id2760527,1,2016-05-17 01:08:43,2016-05-17 01:13:24,1,-73.99180603027342,40.72952651977539,-73.99986267089844,40.743179321289055,N,281
id3256754,2,2016-05-02 19:57:50,2016-05-02 20:11:09,1,-73.98236083984375,40.75545883178711,-73.98854064941406,40.73150253295898,N,799
id3043763,2,2016-01-21 16:39:42,2016-01-21 16:42:28,1,-73.99899291992188,40.7445182800293,-73.99212646484375,40.745410919189446,N,166
id2106020,1,2016-05-26 07:14:45,2016-05-26 07:19:18,1,-73.9816665649414,40.74102783203125,-73.9769058227539,40.75180435180664,N,273
id1737116,1,2016-01-20 21:01:05,2016-01-20 21:10:11,1,-73.98484802246092,40.756881713867195,-73.97238922119139,40.756778717041016,N,546
id0155951,2,2016-03-10 14:38:55,2016-03-10 15:50:37,1,-73.98423767089844,40.747291564941406,-73.95327758789062,40.69881057739258,N,4302
id1896214,1,2016-01-04 23:37:44,2016-01-04 23:46:48,1,-73.98145294189453,40.78091812133789,-73.99169158935547,40.7496337890625,N,544
id2925612,2,2016-04-02 14:36:50,2016-04-02 14:50:17,2,-73.98981475830078,40.735626220703125,-74.00857543945312,40.71588134765625,N,807
id1037314,1,2016-01-04 20:15:59,2016-01-04 20:26:18,2,-74.01451873779298,40.70473098754882,-73.98016357421875,40.714065551757805,N,619
id1463000,1,2016-03-11 23:37:45,2016-03-11 23:44:30,2,-73.98780822753906,40.73841857910156,-73.98809051513672,40.743408203125,N,405
id1880321,2,2016-02-16 19:16:44,2016-02-16 19:25:57,1,-73.98357391357422,40.77107238769531,-73.9707489013672,40.79297637939453,N,553
id1986904,1,2016-02-12 14:52:10,2016-02-12 14:56:25,1,-73.95703125,40.780723571777344,-73.96221160888672,40.77216339111328,N,255
id1430931,2,2016-01-09 17:29:41,2016-01-09 17:43:13,1,-73.97772216796875,40.75735855102539,-74.00575256347656,40.748550415039055,N,812
id1645177,1,2016-03-30 00:02:45,2016-03-30 00:21:46,1,-73.96817016601561,40.75877380371094,-73.9893798828125,40.77320098876953,N,1141
id1790146,1,2016-02-13 17:28:59,2016-02-13 17:47:11,1,-73.96936798095702,40.75614929199219,-73.98438262939453,40.76015472412109,N,1092
id2166699,1,2016-01-14 20:17:39,2016-01-14 20:28:14,1,-73.97310638427734,40.74766540527344,-73.99394226074217,40.746490478515625,N,635
id2387738,2,2016-06-17 22:28:20,2016-06-17 22:38:44,1,-73.96247100830078,40.77899169921875,-73.97727203369139,40.754051208496094,N,624
id0047520,1,2016-03-13 21:11:27,2016-03-13 21:17:37,1,-73.98712158203125,40.7446517944336,-74.00773620605469,40.73288345336913,Y,370
id0976596,1,2016-06-12 00:27:57,2016-06-12 00:32:54,1,-74.00457763671875,40.72562789916992,-74.0091781616211,40.71643829345703,N,297
id2133969,1,2016-02-17 08:01:03,2016-02-17 08:12:13,1,-73.99371337890625,40.73556137084961,-73.9830322265625,40.756141662597656,N,670
id3939542,1,2016-03-30 22:53:41,2016-03-30 23:04:37,1,-73.95136260986328,40.774208068847656,-73.94227600097656,40.822265625,N,656
id3212604,2,2016-04-02 23:44:50,2016-04-02 23:59:32,5,-73.99099731445312,40.73968124389648,-73.95687866210938,40.771728515625,N,882
id1981147,2,2016-04-16 20:04:27,2016-04-16 20:15:47,1,-74.01354217529298,40.67681121826172,-73.98512268066406,40.67829132080078,N,680
id0366367,2,2016-02-15 18:20:33,2016-02-15 18:57:48,6,-73.99185180664062,40.75004196166992,-73.93568420410156,40.69729232788086,N,2235
id3796052,2,2016-04-22 16:08:07,2016-04-22 17:45:18,1,-73.86255645751953,40.768848419189446,-73.98094940185547,40.763301849365234,N,5831
id3884832,2,2016-06-05 16:28:34,2016-06-05 16:42:17,3,-74.00865936279298,40.706890106201165,-73.99823760986328,40.738059997558594,N,823
id3503748,2,2016-01-22 16:45:58,2016-01-22 16:50:13,5,-73.96092987060547,40.77508163452149,-73.95646667480467,40.78390121459961,N,255
id2068413,1,2016-05-10 11:49:38,2016-05-10 12:05:29,1,-73.98260498046875,40.731250762939446,-73.9595947265625,40.77028274536133,N,951
id1328147,1,2016-05-10 11:51:02,2016-05-10 11:59:24,1,-73.96258544921875,40.75867462158203,-73.95420837402342,40.76510620117188,N,502
id1558218,2,2016-04-20 08:13:30,2016-04-20 08:25:04,1,-73.96143341064453,40.780059814453125,-73.97927856445312,40.75580978393555,N,694
id1727964,2,2016-05-14 10:37:51,2016-05-14 10:51:58,2,-73.9835433959961,40.72598648071289,-73.98169708251953,40.7579345703125,N,847
id0233176,1,2016-06-27 20:18:35,2016-06-27 20:22:59,1,-73.97609710693358,40.74460983276367,-73.97998046875,40.732452392578125,N,264
id0541279,2,2016-06-04 19:24:19,2016-06-04 19:49:31,1,-74.00156402587889,40.71481704711913,-73.94257354736328,40.714691162109375,N,1512
id2152401,1,2016-01-13 03:38:30,2016-01-13 03:44:18,1,-73.96627044677734,40.767776489257805,-73.95724487304686,40.763378143310554,N,348
id0904912,1,2016-06-02 18:52:40,2016-06-02 19:01:04,1,-73.98528289794923,40.718852996826165,-74.01148986816406,40.704345703125,N,504
id2386358,1,2016-05-11 15:43:48,2016-05-11 16:06:21,1,-73.99402618408203,40.7511100769043,-73.9708251953125,40.76437377929688,N,1353
id1304767,2,2016-02-17 17:09:40,2016-02-17 17:13:10,4,-73.96775817871092,40.76256561279297,-73.96348571777344,40.757625579833984,N,210
id3053401,2,2016-02-02 19:05:41,2016-02-02 19:11:10,1,-73.98497772216798,40.74205017089844,-73.97738647460938,40.7452507019043,N,329
id3307565,2,2016-05-08 03:05:19,2016-05-08 03:15:24,2,-73.99119567871094,40.7234001159668,-74.00431823730467,40.71945190429688,N,605
id0381456,2,2016-03-20 16:31:02,2016-03-20 16:33:50,1,-73.95736694335938,40.80181121826172,-73.9600067138672,40.79814147949219,N,168
id2804460,2,2016-06-30 06:53:39,2016-06-30 07:05:46,2,-73.97149658203125,40.75725936889648,-73.95411682128906,40.76388168334961,N,727
id0080770,1,2016-06-16 09:36:10,2016-06-16 09:41:01,1,-73.96322631835938,40.77088165283203,-73.96722412109375,40.763370513916016,N,291
id0726340,1,2016-05-15 18:57:43,2016-05-15 19:09:56,1,-73.98060607910156,40.72176742553711,-73.99832916259764,40.72479248046875,N,733
id2470226,2,2016-01-15 23:33:40,2016-01-15 23:56:04,1,-73.9909896850586,40.734233856201165,-73.95146942138672,40.71277618408203,N,1344
id2598958,1,2016-03-09 09:54:06,2016-03-09 10:19:20,2,-74.00467681884764,40.71565628051758,-73.97505187988281,40.75152587890625,N,1514
id2840386,1,2016-02-29 19:42:51,2016-02-29 19:54:43,1,-73.9830322265625,40.76755905151367,-73.95255279541014,40.77284240722656,N,712
id3506499,2,2016-01-14 09:55:14,2016-01-14 10:08:43,1,-73.99185180664062,40.756439208984375,-73.98040008544923,40.74821853637695,N,809
id3586818,2,2016-04-13 08:49:38,2016-04-13 09:03:40,1,-73.98512268066406,40.778839111328125,-73.9615936279297,40.78055953979492,N,842
id3152886,1,2016-04-28 22:42:13,2016-04-28 23:03:03,1,-73.9674072265625,40.761024475097656,-73.98799896240233,40.75325775146485,N,1250
id3395031,1,2016-02-29 23:43:02,2016-02-29 23:48:59,1,-73.98926544189453,40.75690841674805,-73.97807312011719,40.74845123291016,N,357
id0975813,1,2016-01-27 12:13:47,2016-01-27 12:24:48,1,-74.01280212402342,40.71697998046875,-73.9978256225586,40.72932434082031,N,661
id2917957,1,2016-03-05 10:42:46,2016-03-05 10:50:51,1,-73.99596405029298,40.744747161865234,-73.98802185058595,40.7622184753418,N,485
id3178302,1,2016-01-25 12:22:41,2016-01-25 12:24:30,2,-73.955810546875,40.78168869018555,-73.9582748413086,40.778675079345696,N,109
id0235048,1,2016-03-10 02:16:41,2016-03-10 02:36:53,2,-74.00326538085938,40.732925415039055,-73.97052001953125,40.78922271728516,N,1212
id3871964,1,2016-01-09 19:55:56,2016-01-09 19:58:42,1,-73.99903869628906,40.72308349609375,-73.99398040771484,40.71824645996094,N,166
id2132127,2,2016-05-20 07:21:43,2016-05-20 07:29:05,3,-73.96024322509764,40.77008819580078,-73.95327758789062,40.78435516357422,N,442
id2363023,2,2016-05-24 11:59:49,2016-05-24 12:23:54,1,-73.97991180419923,40.76628112792969,-73.9774169921875,40.75394058227539,N,1445
id3547645,1,2016-04-07 20:29:48,2016-04-07 20:53:43,1,-73.96691131591797,40.756866455078125,-74.0026092529297,40.73401641845703,N,1435
id3241633,2,2016-04-16 02:54:15,2016-04-16 02:57:05,2,-74.00450134277344,40.740699768066406,-73.9969024658203,40.7366600036621,N,170
id2219773,2,2016-05-31 20:20:49,2016-05-31 20:28:45,1,-73.97749328613281,40.7628288269043,-73.97257995605469,40.749420166015625,N,476
id1435045,2,2016-05-05 09:56:59,2016-05-05 10:05:41,5,-73.97517395019531,40.75992584228516,-73.98690795898438,40.745281219482415,N,522
id0563691,2,2016-01-11 12:17:02,2016-01-11 12:37:28,1,-73.99180603027342,40.75027084350586,-73.99565887451173,40.76955032348633,N,1226
id3239314,2,2016-01-26 15:05:31,2016-01-26 15:26:24,1,-73.97344207763672,40.74404144287109,-73.97335052490233,40.75825881958008,N,1253
id2672764,1,2016-05-09 17:29:29,2016-05-09 17:33:40,1,-73.97850036621094,40.75056457519531,-73.98576354980467,40.743511199951165,N,251
id2114355,2,2016-01-09 13:36:29,2016-01-09 13:51:08,5,-73.96707153320312,40.76654815673828,-73.96261596679686,40.79915237426758,N,879
id1117119,1,2016-01-27 15:53:59,2016-01-27 16:12:01,1,-74.00387573242188,40.753028869628906,-73.98076629638672,40.784950256347656,N,1082
id0016906,1,2016-05-20 21:10:06,2016-05-20 21:28:06,4,-73.99174499511719,40.694427490234375,-74.03174591064453,40.62082290649414,N,1080
id3011355,1,2016-05-09 02:03:07,2016-05-09 02:21:10,1,-73.91444396972656,40.7686653137207,-73.9896469116211,40.75666809082031,N,1083
id1337523,1,2016-05-21 02:17:31,2016-05-21 02:29:22,1,-73.99868774414062,40.74009704589844,-73.98709106445312,40.76604461669922,N,711
id3224551,1,2016-01-29 13:25:03,2016-01-29 13:43:31,1,-73.96670532226561,40.80437088012695,-73.96396636962889,40.77086639404297,N,1108
id0531328,1,2016-04-29 16:04:38,2016-04-29 16:09:52,1,-73.96931457519531,40.79563903808594,-73.9617462158203,40.81085586547852,N,314
id0972304,2,2016-05-19 08:14:09,2016-05-19 08:21:47,2,-73.99166870117188,40.74468994140625,-73.98126220703125,40.7596092224121,N,458
id0744042,1,2016-03-05 22:10:29,2016-03-05 22:16:37,1,-73.96251678466798,40.75887298583984,-73.9549102783203,40.78010177612305,N,368
id3317501,1,2016-04-29 21:35:05,2016-04-29 21:50:47,2,-74.00580596923827,40.739864349365234,-73.98475646972656,40.74506378173828,N,942
id3889518,2,2016-04-04 20:02:39,2016-04-04 20:20:51,1,-73.97519683837889,40.7507209777832,-73.96826171875,40.71092987060546,N,1092
id3881231,2,2016-01-21 12:33:09,2016-01-21 13:15:44,1,-73.7820587158203,40.64475631713867,-73.94786834716798,40.7112693786621,N,2555
id3311621,2,2016-04-12 08:10:56,2016-04-12 08:17:23,1,-73.95661163330078,40.780799865722656,-73.96015167236328,40.77730178833008,N,387
id2144790,1,2016-05-12 06:29:10,2016-05-12 06:29:33,1,-73.94970703125,40.78460693359375,-73.94970703125,40.78460693359375,N,23
id2037303,2,2016-06-07 19:34:55,2016-06-07 19:53:15,2,-73.9726333618164,40.75241088867188,-73.98004913330078,40.78237533569336,N,1100
id3898231,1,2016-06-02 07:03:55,2016-06-02 07:38:03,4,-73.94568634033203,40.78634643554688,-73.95928955078125,40.742233276367195,N,2048
id0805358,1,2016-06-03 21:24:21,2016-06-03 21:38:28,1,-73.98295593261719,40.75649642944336,-73.99503326416014,40.74495697021485,N,847
id3376971,1,2016-02-01 02:45:32,2016-02-01 03:03:43,1,-73.99221038818358,40.724922180175774,-73.95582580566406,40.8046875,N,1091
id2742531,1,2016-05-19 15:19:46,2016-05-19 15:39:34,2,-74.00079345703125,40.72589492797852,-74.01161193847656,40.70230484008789,N,1188
id3446927,1,2016-01-15 06:51:38,2016-01-15 06:55:29,1,-73.9553985595703,40.77913665771485,-73.95923614501953,40.76588439941406,N,231
id3592507,2,2016-05-28 09:54:45,2016-05-28 10:10:03,5,-73.96865844726561,40.7515983581543,-73.99214935302734,40.74258041381836,N,918
id2103356,2,2016-06-17 14:19:49,2016-06-17 14:23:40,1,-74.0080337524414,40.739604949951165,-74.0058364868164,40.73515319824219,N,231
id3471416,1,2016-05-27 18:44:12,2016-05-27 18:51:43,1,-73.99466705322266,40.725112915039055,-73.9903564453125,40.728958129882805,N,451
id3838503,1,2016-05-11 09:04:05,2016-05-11 09:12:26,1,-74.01596069335938,40.71151351928711,-74.00783538818358,40.72356033325195,N,501
id2248132,2,2016-01-02 13:46:40,2016-01-02 13:59:53,2,-73.97425842285155,40.763328552246094,-73.97273254394531,40.780471801757805,N,793
id3783916,2,2016-06-19 17:49:25,2016-06-19 18:09:25,1,-73.98748779296875,40.75040054321289,-73.94245910644531,40.79465103149414,N,1200
id1141933,1,2016-03-31 22:22:51,2016-03-31 22:48:27,2,-74.00848388671875,40.714473724365234,-73.95472717285155,40.77801132202149,N,1536
id1309071,1,2016-06-18 03:30:21,2016-06-18 03:41:37,1,-73.9876251220703,40.732566833496094,-74.00904083251953,40.71607208251953,N,676
id3349195,2,2016-04-19 11:40:42,2016-04-19 11:54:39,1,-73.98941040039062,40.74829864501953,-73.98587036132812,40.72629928588867,N,837
id1977831,2,2016-05-18 14:23:13,2016-05-18 14:58:06,1,-73.96817779541014,40.7649803161621,-74.00248718261719,40.72251129150391,N,2093
id3131438,1,2016-02-16 18:15:33,2016-02-16 18:23:35,2,-73.95391845703125,40.77904510498047,-73.94862365722656,40.80060958862305,N,482
id0815762,1,2016-03-06 18:47:26,2016-03-06 19:17:22,1,-73.97711181640625,40.75965118408203,-73.9832992553711,40.71868133544922,N,1796
id0269155,2,2016-03-18 22:50:51,2016-03-18 23:37:17,1,-73.9925765991211,40.73036193847656,-73.92892456054686,40.76928329467773,N,2786
id2894611,2,2016-05-01 04:45:38,2016-05-01 04:50:03,5,-74.00670623779298,40.74429321289063,-74.00432586669923,40.73346710205078,N,265
id0640296,1,2016-06-28 15:54:58,2016-06-28 16:16:04,1,-73.95471954345702,40.77365112304688,-73.97496032714845,40.75539779663086,N,1266
id2017573,1,2016-05-08 06:02:00,2016-05-08 06:17:48,1,-73.99181365966798,40.68481063842773,-73.99082183837889,40.75580978393555,N,948
id0762508,1,2016-05-06 19:40:28,2016-05-06 19:50:03,2,-73.9690170288086,40.79865646362305,-73.94776916503906,40.791133880615234,N,575
id1784028,1,2016-03-08 13:09:15,2016-03-08 13:21:57,1,-73.95991516113281,40.78208923339844,-73.96299743652342,40.764251708984375,N,762
id3628532,2,2016-02-04 08:58:49,2016-02-04 09:05:08,1,-73.9559097290039,40.777076721191406,-73.95808410644531,40.7737693786621,N,379
id3404486,2,2016-06-10 07:51:59,2016-06-10 08:14:33,1,-73.98650360107422,40.71792984008789,-73.87029266357422,40.772727966308594,N,1354
id2322286,1,2016-05-19 10:18:08,2016-05-19 10:43:19,1,-73.95925903320312,40.710346221923835,-73.99320220947266,40.72714614868164,N,1511
id2286919,2,2016-04-15 11:56:52,2016-04-15 12:12:06,1,-73.99388122558594,40.75143051147461,-73.98011016845702,40.751659393310554,N,914
id1670895,1,2016-01-26 11:12:40,2016-01-26 11:30:04,1,-73.98971557617188,40.75239944458008,-73.99082946777342,40.73462677001953,Y,1044
id1149594,2,2016-05-14 05:20:33,2016-05-14 05:37:37,5,-73.78224945068358,40.64466094970703,-73.88573455810547,40.736610412597656,N,1024
id3906077,2,2016-02-04 11:20:52,2016-02-04 11:47:54,1,-74.0115966796875,40.7227783203125,-73.98931121826173,40.75875854492188,N,1622
id1079768,2,2016-02-25 21:00:55,2016-02-25 21:08:51,1,-73.99243927001953,40.76900100708008,-73.99114227294923,40.751171112060554,N,476
id2828190,1,2016-06-24 10:54:05,2016-06-24 11:00:55,1,-73.9514923095703,40.79967880249024,-73.94515991210938,40.79174041748047,N,410
id3555565,2,2016-01-28 16:59:11,2016-01-28 17:19:48,6,-73.98207092285155,40.77853012084961,-73.97477722167967,40.76241302490234,N,1237
id1986161,2,2016-03-18 07:21:52,2016-03-18 07:38:37,3,-73.99089813232422,40.75072860717773,-73.961181640625,40.76837158203125,N,1005
id1577532,2,2016-05-15 10:42:30,2016-05-15 10:50:40,2,-73.97276306152342,40.764591217041016,-73.98941802978516,40.7417221069336,N,490
id1415305,1,2016-04-27 12:40:12,2016-04-27 12:53:29,1,-73.96188354492188,40.770652770996094,-73.9735336303711,40.75476837158203,N,797
id0083787,2,2016-01-05 11:51:43,2016-01-05 11:55:32,1,-74.0035400390625,40.73862075805664,-73.9960708618164,40.738731384277344,N,229
id3983593,2,2016-01-01 12:52:44,2016-01-01 13:10:29,1,-74.01019287109375,40.71989822387695,-73.96737670898438,40.685710906982415,N,1065
id1139606,1,2016-03-19 20:27:43,2016-03-19 20:31:06,1,-73.9696044921875,40.800323486328125,-73.97076416015625,40.79414749145508,N,203
id3390255,1,2016-04-12 20:28:55,2016-04-12 20:33:02,1,-73.9540786743164,40.76646423339844,-73.95259857177734,40.771987915039055,N,247
id2525538,2,2016-04-25 22:31:15,2016-04-25 22:32:50,1,-73.96861267089844,40.75487518310546,-73.97230529785155,40.749866485595696,N,95
id2742085,1,2016-03-18 14:58:11,2016-03-18 15:20:36,1,-73.97251892089844,40.75944519042969,-73.98863983154298,40.74393081665039,N,1345
id2858994,1,2016-01-11 02:40:37,2016-01-11 02:53:38,1,-73.99681854248048,40.737430572509766,-73.96553039550781,40.79214477539063,N,781
id2545343,2,2016-01-11 16:14:39,2016-01-11 16:30:07,1,-74.00066375732422,40.737342834472656,-73.98210906982422,40.77195358276367,N,928
id0777503,2,2016-01-21 15:19:26,2016-01-21 16:19:37,1,-74.0100326538086,40.70367813110352,-73.87223052978516,40.77431869506836,N,3611
id0519364,1,2016-04-23 14:45:56,2016-04-23 14:48:59,2,-73.95458984375,40.77393341064453,-73.9596176147461,40.76704025268555,N,183
id1965948,2,2016-06-16 23:26:20,2016-06-16 23:35:01,2,-73.99445343017578,40.7404899597168,-73.97412872314453,40.76306915283203,N,521
id3351281,2,2016-05-16 17:32:25,2016-05-16 17:43:14,1,-73.99488830566406,40.74005126953125,-73.9831771850586,40.725196838378906,N,649
id1971341,1,2016-02-10 19:48:52,2016-02-10 19:53:12,1,-73.97672271728516,40.75,-73.97492218017578,40.74178314208984,N,260
id2241615,1,2016-06-29 17:08:52,2016-06-29 17:20:54,2,-73.99495697021484,40.740142822265625,-73.98701477050781,40.75067901611328,N,722
id2928370,1,2016-03-02 20:20:14,2016-03-02 20:27:56,1,-73.97756195068358,40.73398208618164,-73.9867935180664,40.73869705200195,N,462
id1641293,1,2016-05-17 23:58:36,2016-05-18 00:19:43,1,-73.86373901367188,40.76982116699219,-73.94255828857422,40.84442138671875,N,1267
id1387493,2,2016-02-27 09:17:20,2016-02-27 09:51:54,1,-73.97090148925781,40.75823211669922,-73.79081726074217,40.644336700439446,N,2074
id2772663,2,2016-01-05 00:55:12,2016-01-05 01:02:38,2,-74.00402069091797,40.741981506347656,-73.98320007324217,40.74795150756836,N,446
id2139041,1,2016-02-18 19:57:39,2016-02-18 20:17:24,1,-73.87306976318358,40.77415084838867,-73.97537231445312,40.68716049194336,N,1185
id1501690,2,2016-06-01 22:37:50,2016-06-01 22:53:56,1,-74.00305938720702,40.744239807128906,-73.99292755126953,40.69786834716797,N,966
id3717498,2,2016-02-02 19:29:53,2016-02-02 19:34:04,5,-73.93942260742188,40.810302734375,-73.95052337646483,40.809967041015625,N,251
id0236080,2,2016-04-04 14:20:03,2016-04-04 14:35:19,5,-73.97100830078125,40.75825881958008,-73.96373748779298,40.77400207519531,N,916
id0695819,1,2016-03-12 02:38:53,2016-03-12 02:44:42,1,-73.98445129394531,40.7232666015625,-73.98751831054686,40.720073699951165,N,349
id1274814,2,2016-05-05 23:14:25,2016-05-05 23:25:10,2,-73.8639144897461,40.770065307617195,-73.85832214355469,40.75180816650391,N,645
id0123046,2,2016-01-31 01:43:05,2016-01-31 01:53:41,1,-73.9854736328125,40.74726104736328,-73.98013305664062,40.77555084228516,N,636
id2072853,2,2016-06-29 14:11:21,2016-06-29 14:38:11,1,-74.00016021728516,40.7482795715332,-73.98193359375,40.751659393310554,N,1610
id2992664,1,2016-05-11 06:49:27,2016-05-11 06:55:46,1,-73.98016357421875,40.74241256713867,-73.98060607910156,40.74574661254882,N,379
id1011263,2,2016-02-03 14:50:50,2016-02-03 15:01:46,1,-73.97506713867188,40.790393829345696,-73.96161651611328,40.7805061340332,N,656
id2058241,2,2016-05-20 22:49:10,2016-05-20 23:01:19,1,-73.95001220703125,40.776004791259766,-73.96701049804686,40.760452270507805,N,729
id3467597,1,2016-01-08 05:58:43,2016-01-08 06:08:30,1,-74.00791931152342,40.72297668457031,-73.98004913330078,40.759559631347656,N,587
id2618682,1,2016-03-26 01:11:20,2016-03-26 01:20:46,1,-73.97950744628906,40.684818267822266,-73.941650390625,40.71623992919922,N,566
id2784238,1,2016-01-31 22:25:00,2016-01-31 22:50:44,1,-73.7899398803711,40.64398193359375,-73.98245239257811,40.73118591308594,N,1544
id1915044,2,2016-03-16 18:16:28,2016-03-16 18:30:22,1,-73.94547271728516,40.77531051635742,-73.97940063476561,40.776679992675774,N,834
id1953685,2,2016-01-10 19:56:15,2016-01-10 20:02:16,1,-73.98652648925781,40.73439407348633,-73.98406982421875,40.72636413574219,N,361
id3053164,2,2016-03-01 06:01:14,2016-03-01 06:09:33,1,-74.00196075439453,40.74049758911133,-73.99854278564453,40.72306823730469,N,499
id3135461,2,2016-04-14 20:06:52,2016-04-15 19:29:16,1,-73.97369384765625,40.7630271911621,-73.97209167480467,40.75588607788086,N,84144
id3465574,1,2016-03-04 09:14:41,2016-03-04 09:26:27,1,-74.01592254638672,40.71147918701172,-74.00679016113281,40.71443939208984,N,706
id1011732,2,2016-05-01 23:39:02,2016-05-01 23:55:23,1,-73.98856353759764,40.748722076416016,-73.92294311523438,40.74538040161133,N,981
id3767689,1,2016-06-12 20:46:27,2016-06-12 21:03:46,1,-73.99723052978516,40.719383239746094,-73.9905014038086,40.75055694580078,N,1039
id1248627,2,2016-03-27 12:22:32,2016-03-27 12:42:29,1,-73.95323944091797,40.78693008422852,-73.99221038818358,40.748870849609375,N,1197
id3038556,1,2016-03-05 21:35:41,2016-03-05 21:40:34,1,-74.00428009033203,40.70787811279297,-73.9982681274414,40.713394165039055,N,293
id0674371,1,2016-01-15 09:34:10,2016-01-15 09:42:53,1,-73.96183013916014,40.773738861083984,-73.95442962646483,40.76383972167969,N,523
id0049610,2,2016-03-09 01:20:41,2016-03-09 01:38:21,1,-74.00045013427734,40.72077941894531,-73.97949981689453,40.665840148925774,N,1060
id3003427,1,2016-02-22 21:39:14,2016-02-22 21:45:53,1,-73.97244262695312,40.78661346435546,-73.95233917236328,40.791519165039055,N,399
id3803923,1,2016-01-26 14:33:08,2016-01-26 15:13:51,1,-73.97343444824217,40.75199508666992,-73.79054260253906,40.64671325683594,N,2443
id0890420,1,2016-01-31 19:57:06,2016-01-31 20:11:26,1,-73.99665832519531,40.731815338134766,-73.99285125732422,40.75779342651367,N,860
id0831327,1,2016-06-16 22:03:42,2016-06-16 22:18:30,1,-73.98217010498048,40.77281188964844,-73.95087432861328,40.76970672607422,N,888
id1786096,1,2016-03-05 22:29:58,2016-03-05 22:43:18,2,-73.95601654052734,40.77170944213867,-73.98894500732422,40.76348876953125,N,800
id3361351,1,2016-04-09 18:50:04,2016-04-09 19:25:52,2,-74.00039672851561,40.723907470703125,-73.97051239013672,40.76454925537109,N,2148
id1435650,2,2016-04-26 15:40:13,2016-04-27 15:14:28,2,-73.96643829345702,40.764892578125,-73.97637176513672,40.75886154174805,N,84855
id1910789,2,2016-05-13 11:16:53,2016-05-13 11:33:13,3,-73.9793930053711,40.75006484985352,-73.99140167236328,40.75006484985352,N,980
